17 , 295
17 , 260
15 , 224
14 , 188
12 , 156
10 , 133
8 , 108
7 , 79
5 , 48
5 , 16
3 , -17
1 , -50
-1 , -89
-2 , -122
-3 , -146
-5 , -172
-6 , -198
-6 , -228
-8 , -252
-10 , -273
-11 , -294
-11 , -309
-12 , -316
-13 , -317
-13 , -320
-15 , -319
-15 , -320
-15 , -320
-15 , -321
-14 , -322
-14 , -321
-14 , -320
-14 , -306
-14 , -278
-14 , -249
-13 , -213
-11 , -179
-10 , -146
-8 , -127
-6 , -107
-5 , -85
-5 , -59
-3 , -30
-2 , 10
-1 , 43
0 , 78
2 , 108
3 , 135
5 , 163
6 , 191
8 , 220
9 , 244
10 , 266
11 , 290
12 , 309
13 , 312
14 , 315
14 , 318
16 , 317
15 , 317
14 , 319
14 , 319
15 , 319
15 , 318
15 , 315
15 , 297
14 , 260
14 , 226
13 , 189
11 , 157
10 , 132
7 , 109
6 , 82
5 , 50
3 , 18
2 , -14
1 , -45
-1 , -83
-1 , -118
-4 , -145
-4 , -172
-6 , -198
-7 , -229
-9 , -252
-10 , -273
-11 , -294
-11 , -310
-12 , -315
-13 , -317
-13 , -319
-15 , -320
-16 , -320
-16 , -321
-15 , -321
-15 , -322
-14 , -320
-14 , -320
-14 , -306
-14 , -278
-14 , -252
-13 , -215
-12 , -182
-10 , -148
-8 , -126
-7 , -109
-6 , -86
-4 , -60
-3 , -32
-3 , 7
-1 , 39
0 , 76
2 , 106
3 , 134
5 , 162
6 , 190
7 , 218
9 , 243
10 , 266
11 , 289
12 , 307
13 , 312
14 , 316
14 , 318
15 , 318
14 , 317
14 , 317
15 , 319
15 , 318
15 , 319
15 , 315
15 , 296
15 , 260
14 , 225
12 , 189
11 , 156
9 , 131
7 , 108
6 , 82
10 , 52
3 , 17
2 , -14
2 , -46
-1 , -84
-2 , -120
-3 , -146
-5 , -172
-7 , -198
-8 , -228
-9 , -253
-9 , -273
-11 , -295
-12 , -310
-12 , -314
-13 , -317
-13 , -319
-14 , -319
-15 , -320
-14 , -322
-9 , -322
-15 , -321
-15 , -322
-14 , -317
-15 , -303
-14 , -276
-13 , -250
-16 , -212
-11 , -178
-10 , -147
-8 , -126
-7 , -106
-5 , -84
-4 , -56
-4 , -26
-2 , 12
-1 , 44
0 , 79
2 , 109
3 , 137
5 , 164
9 , 191
12 , 218
8 , 244
10 , 267
11 , 289
12 , 307
13 , 313
14 , 315
14 , 318
15 , 317
15 , 318
14 , 318
15 , 319
14 , 320
15 , 319
15 , 316
15 , 293
14 , 259
14 , 225
12 , 188
11 , 156
9 , 131
7 , 108
6 , 82
5 , 51
4 , 19
2 , -15
1 , -45
0 , -83
-2 , -120
-2 , -145
-5 , -171
-6 , -197
-8 , -226
-9 , -251
-10 , -273
-12 , -293
-11 , -309
-13 , -314
-14 , -317
-13 , -320
-14 , -319
-16 , -320
-15 , -322
-16 , -322
-15 , -322
-15 , -321
-14 , -320
-14 , -309
-14 , -277
-14 , -253
-13 , -218
-12 , -184
-10 , -151
-8 , -130
-6 , -110
-6 , -88
-5 , -61
-4 , -32
-3 , 6
-1 , 39
0 , 73
1 , 105
3 , 132
4 , 162
6 , 190
7 , 218
9 , 240
10 , 265
10 , 287
12 , 306
13 , 312
14 , 315
14 , 318
15 , 319
14 , 319
15 , 318
15 , 317
15 , 319
16 , 317
14 , 317
15 , 294
15 , 263
14 , 228
12 , 192
11 , 158
9 , 133
8 , 110
6 , 83
4 , 53
3 , 19
2 , -12
0 , -43
0 , -81
-2 , -117
-4 , -144
-5 , -169
-6 , -195
-7 , -226
-9 , -250
-9 , -274
-11 , -293
-11 , -308
-13 , -314
-13 , -315
-14 , -318
-15 , -322
-15 , -320
-15 , -321
-15 , -323
-15 , -323
-14 , -321
-14 , -320
-14 , -307
-11 , -279
-14 , -254
-13 , -218
-12 , -182
-10 , -150
-9 , -128
-7 , -110
-6 , -86
-5 , -61
-4 , -33
-3 , 6
-2 , 40
0 , 77
1 , 108
3 , 132
4 , 160
6 , 188
7 , 216
8 , 242
10 , 264
11 , 287
12 , 306
13 , 312
14 , 314
14 , 317
15 , 318
15 , 316
14 , 318
15 , 318
14 , 320
16 , 319
15 , 317
15 , 297
16 , 265
15 , 229
14 , 193
12 , 158
11 , 135
9 , 111
7 , 86
7 , 54
5 , 22
3 , -11
2 , -41
1 , -81
-1 , -116
-3 , -143
-4 , -168
-5 , -193
-7 , -223
-8 , -249
-10 , -270
-10 , -289
-11 , -307
-12 , -313
-13 , -316
-13 , -317
-15 , -320
-15 , -321
-15 , -321
-14 , -323
-14 , -322
-14 , -321
-14 , -321
-14 , -310
-14 , -280
-14 , -253
-13 , -220
-12 , -184
-10 , -151
-8 , -130
-7 , -111
-5 , -87
-5 , -62
-3 , -34
-2 , 5
-1 , 37
0 , 75
2 , 105
3 , 131
5 , 160
6 , 187
8 , 216
8 , 241
10 , 263
11 , 285
12 , 305
13 , 311
14 , 315
14 , 317
15 , 318
14 , 316
15 , 318
15 , 319
15 , 319
15 , 317
14 , 315
15 , 298
15 , 263
14 , 230
13 , 193
11 , 161
9 , 132
7 , 112
6 , 85
5 , 56
3 , 21
2 , -11
1 , -42
-1 , -78
-3 , -114
-3 , -141
-5 , -169
-6 , -194
-7 , -224
-9 , -247
-10 , -270
-11 , -290
-12 , -307
-13 , -312
-15 , -316
-14 , -318
-15 , -320
-16 , -322
-15 , -322
-15 , -322
-15 , -323
-14 , -322
-14 , -321
-14 , -312
-15 , -284
-14 , -256
-13 , -222
-12 , -185
-10 , -153
-8 , -131
-7 , -112
-6 , -90
-5 , -65
-5 , -37
-3 , 3
-2 , 37
0 , 72
2 , 104
3 , 129
4 , 158
6 , 185
7 , 213
8 , 239
9 , 261
11 , 283
12 , 304
13 , 309
13 , 315
13 , 317
16 , 316
15 , 318
14 , 318
17 , 320
14 , 319
15 , 319
13 , 317
15 , 302
15 , 267
14 , 232
13 , 197
11 , 163
9 , 138
7 , 112
6 , 89
5 , 59
